,true_LocalKey35,pred_LocalKey35,true_PrimaryDegree22,pred_PrimaryDegree22,true_SecondaryDegree22,pred_SecondaryDegree22,true_Inversion4,pred_Inversion4,true_ChordQuality15,pred_ChordQuality15,true_ChordRoot35,pred_ChordRoot35,LocalKey35,PrimaryDegree22,SecondaryDegree22,Inversion4,ChordQuality15,ChordRoot35,Degree,RomanNumeral
9433,E-,E-,5,5,None,None,0,0,dominant seventh chord,dominant seventh chord,B-,B-,True,True,True,True,True,True,True,True
9434,E-,E-,5,5,None,None,0,0,dominant seventh chord,dominant seventh chord,B-,B-,True,True,True,True,True,True,True,True
9435,E-,E-,5,5,None,None,0,0,dominant seventh chord,dominant seventh chord,B-,B-,True,True,True,True,True,True,True,True
9436,E-,E-,5,5,None,None,0,0,dominant seventh chord,dominant seventh chord,B-,B-,True,True,True,True,True,True,True,True
9437,E-,E-,5,5,None,None,0,0,dominant seventh chord,dominant seventh chord,B-,B-,True,True,True,True,True,True,True,True
9438,E-,E-,5,5,None,None,0,0,dominant seventh chord,dominant seventh chord,B-,B-,True,True,True,True,True,True,True,True
9439,E-,E-,5,5,None,None,0,0,dominant seventh chord,dominant seventh chord,B-,B-,True,True,True,True,True,True,True,True
9440,E-,E-,1,1,None,None,0,0,major triad,major triad,E-,E-,True,True,True,True,True,True,True,True
9441,E-,E-,1,1,None,None,0,0,major triad,major triad,E-,E-,True,True,True,True,True,True,True,True
9442,E-,E-,1,1,None,None,0,0,major triad,minor triad,E-,C,True,True,True,True,False,False,True,False
9443,E-,E-,1,1,None,None,0,2,major triad,major triad,E-,E-,True,True,True,False,True,True,True,False
9444,E-,E-,1,1,None,None,0,0,major triad,major triad,E-,E-,True,True,True,True,True,True,True,True
9445,E-,E-,1,1,None,None,0,2,major triad,major triad,E-,E-,True,True,True,False,True,True,True,False
9446,E-,E-,1,1,None,None,0,0,major triad,major triad,E-,E-,True,True,True,True,True,True,True,True
9447,E-,E-,1,1,None,None,0,0,major triad,major triad,E-,E-,True,True,True,True,True,True,True,True
9448,E-,E-,5,5,None,None,0,0,dominant seventh chord,dominant seventh chord,B-,B-,True,True,True,True,True,True,True,True
9449,E-,E-,5,5,None,None,0,0,dominant seventh chord,dominant seventh chord,B-,B-,True,True,True,True,True,True,True,True
9450,E-,E-,5,5,None,None,0,0,dominant seventh chord,dominant seventh chord,B-,B-,True,True,True,True,True,True,True,True
9451,E-,E-,5,5,None,None,0,0,dominant seventh chord,dominant seventh chord,B-,B-,True,True,True,True,True,True,True,True
9452,E-,E-,5,5,None,None,0,0,dominant seventh chord,dominant seventh chord,B-,B-,True,True,True,True,True,True,True,True
9453,E-,E-,5,5,None,None,0,0,dominant seventh chord,dominant seventh chord,B-,B-,True,True,True,True,True,True,True,True
9454,E-,E-,5,5,None,None,0,0,dominant seventh chord,dominant seventh chord,B-,B-,True,True,True,True,True,True,True,True
9455,E-,E-,5,5,None,None,0,0,dominant seventh chord,dominant seventh chord,B-,B-,True,True,True,True,True,True,True,True
9456,E-,E-,1,1,None,None,0,0,major triad,major triad,E-,E-,True,True,True,True,True,True,True,True
9457,E-,E-,1,1,None,None,0,0,major triad,major triad,E-,E-,True,True,True,True,True,True,True,True
9458,E-,E-,1,1,None,None,0,0,major triad,major triad,E-,E-,True,True,True,True,True,True,True,True
9459,E-,E-,1,1,None,None,0,0,major triad,major triad,E-,A-,True,True,True,True,True,False,True,False
9460,E-,E-,1,5,None,None,0,0,major triad,dominant seventh chord,E-,B-,True,False,True,True,False,False,False,False
9461,E-,E-,1,4,None,None,0,0,major triad,major triad,E-,A-,True,False,True,True,True,False,False,False
9462,E-,E-,1,5,None,None,0,0,major triad,major triad,E-,E-,True,False,True,True,True,True,False,False
9463,E-,E-,1,1,None,None,0,0,major triad,major triad,E-,E-,True,True,True,True,True,True,True,True
9464,E-,E-,5,1,None,None,0,0,dominant seventh chord,major triad,B-,E-,True,False,True,True,False,False,False,False
9465,E-,E-,5,1,None,None,0,0,dominant seventh chord,major triad,B-,E-,True,False,True,True,False,False,False,False
9466,E-,E-,5,5,None,None,0,0,dominant seventh chord,dominant seventh chord,B-,B-,True,True,True,True,True,True,True,True
9467,E-,E-,5,5,None,None,0,0,dominant seventh chord,dominant seventh chord,B-,B-,True,True,True,True,True,True,True,True
9468,E-,E-,5,1,None,None,0,0,dominant seventh chord,major triad,B-,E-,True,False,True,True,False,False,False,False
9469,E-,E-,5,1,None,None,0,0,dominant seventh chord,major triad,B-,E-,True,False,True,True,False,False,False,False
9470,E-,E-,5,5,None,None,0,0,dominant seventh chord,dominant seventh chord,B-,B-,True,True,True,True,True,True,True,True
9471,E-,E-,5,5,None,None,0,0,dominant seventh chord,dominant seventh chord,B-,B-,True,True,True,True,True,True,True,True
9472,E-,E-,1,1,None,None,0,0,major triad,major triad,E-,E-,True,True,True,True,True,True,True,True
9473,E-,E-,1,1,None,None,0,0,major triad,major triad,E-,E-,True,True,True,True,True,True,True,True
9474,E-,E-,1,1,None,None,0,0,major triad,major triad,E-,E-,True,True,True,True,True,True,True,True
9475,E-,E-,1,1,None,None,0,0,major triad,major triad,E-,E-,True,True,True,True,True,True,True,True
9476,E-,E-,1,1,None,None,0,0,major triad,major triad,E-,E-,True,True,True,True,True,True,True,True
9477,E-,E-,1,1,None,None,0,0,major triad,major triad,E-,E-,True,True,True,True,True,True,True,True
9478,E-,E-,1,1,None,None,0,0,major triad,major triad,E-,E-,True,True,True,True,True,True,True,True
9479,E-,E-,1,1,None,None,0,0,major triad,major triad,E-,E-,True,True,True,True,True,True,True,True
9480,E-,E-,5,5,None,None,0,0,dominant seventh chord,major triad,B-,B-,True,True,True,True,False,True,True,False
9481,E-,E-,5,5,None,None,0,0,dominant seventh chord,dominant seventh chord,B-,B-,True,True,True,True,True,True,True,True
9482,E-,E-,5,5,None,None,0,0,dominant seventh chord,dominant seventh chord,B-,B-,True,True,True,True,True,True,True,True
9483,E-,E-,5,5,None,None,0,0,dominant seventh chord,major triad,B-,B-,True,True,True,True,False,True,True,False
9484,E-,E-,5,5,None,None,0,0,dominant seventh chord,dominant seventh chord,B-,B-,True,True,True,True,True,True,True,True
9485,E-,E-,5,5,None,None,0,0,dominant seventh chord,dominant seventh chord,B-,B-,True,True,True,True,True,True,True,True
9486,E-,E-,5,5,None,None,0,0,dominant seventh chord,dominant seventh chord,B-,B-,True,True,True,True,True,True,True,True
9487,E-,E-,5,5,None,None,0,0,dominant seventh chord,dominant seventh chord,B-,B-,True,True,True,True,True,True,True,True
9488,E-,E-,1,1,None,None,0,0,major triad,major triad,E-,E-,True,True,True,True,True,True,True,True
9489,E-,E-,1,1,None,None,0,0,major triad,major triad,E-,E-,True,True,True,True,True,True,True,True
9490,E-,E-,1,1,None,None,0,0,major triad,major triad,E-,E-,True,True,True,True,True,True,True,True
9491,E-,E-,1,1,None,None,0,0,major triad,major triad,E-,E-,True,True,True,True,True,True,True,True
9492,E-,E-,1,1,None,None,0,0,major triad,major triad,E-,E-,True,True,True,True,True,True,True,True
9493,E-,E-,1,1,None,None,0,0,major triad,major triad,E-,E-,True,True,True,True,True,True,True,True
9494,E-,E-,1,1,None,None,0,0,major triad,major triad,E-,E-,True,True,True,True,True,True,True,True
9495,E-,E-,1,1,None,None,0,0,major triad,major triad,E-,E-,True,True,True,True,True,True,True,True
9496,E-,E-,5,5,None,None,0,0,dominant seventh chord,major triad,B-,B-,True,True,True,True,False,True,True,False
9497,E-,E-,5,5,None,None,0,0,dominant seventh chord,dominant seventh chord,B-,B-,True,True,True,True,True,True,True,True
9498,E-,E-,5,5,None,None,0,0,dominant seventh chord,dominant seventh chord,B-,B-,True,True,True,True,True,True,True,True
9499,E-,E-,5,5,None,None,0,0,dominant seventh chord,major triad,B-,B-,True,True,True,True,False,True,True,False
9500,E-,E-,5,5,None,None,0,0,dominant seventh chord,dominant seventh chord,B-,B-,True,True,True,True,True,True,True,True
9501,E-,E-,5,5,None,None,0,0,dominant seventh chord,dominant seventh chord,B-,B-,True,True,True,True,True,True,True,True
9502,E-,E-,5,5,None,None,0,0,dominant seventh chord,dominant seventh chord,B-,B-,True,True,True,True,True,True,True,True
9503,E-,E-,5,5,None,None,0,0,dominant seventh chord,dominant seventh chord,B-,B-,True,True,True,True,True,True,True,True
9504,E-,E-,1,1,None,None,0,0,major triad,major triad,E-,E-,True,True,True,True,True,True,True,True
9505,E-,E-,1,1,None,None,0,0,major triad,major triad,E-,E-,True,True,True,True,True,True,True,True
9506,E-,E-,1,1,None,None,0,0,major triad,major triad,E-,E-,True,True,True,True,True,True,True,True
9507,E-,E-,1,1,None,None,0,0,major triad,major triad,E-,E-,True,True,True,True,True,True,True,True
9508,E-,E-,1,1,None,None,0,0,major triad,major triad,E-,E-,True,True,True,True,True,True,True,True
9509,E-,E-,1,1,None,None,0,0,major triad,major triad,E-,E-,True,True,True,True,True,True,True,True
9510,E-,E-,1,1,None,None,0,0,major triad,major triad,E-,E-,True,True,True,True,True,True,True,True
9511,E-,E-,1,1,None,None,0,0,major triad,major triad,E-,E-,True,True,True,True,True,True,True,True
9512,E-,E-,5,5,None,None,0,0,major triad,major triad,B-,B-,True,True,True,True,True,True,True,True
9513,E-,E-,5,5,None,None,0,0,major triad,dominant seventh chord,B-,B-,True,True,True,True,False,True,True,False
9514,E-,E-,5,5,None,None,0,0,major triad,dominant seventh chord,B-,B-,True,True,True,True,False,True,True,False
9515,E-,E-,5,5,None,None,0,0,major triad,dominant seventh chord,B-,B-,True,True,True,True,False,True,True,False
9516,E-,E-,5,5,None,None,3,0,dominant seventh chord,dominant seventh chord,B-,B-,True,True,True,False,True,True,True,False
9517,E-,E-,5,5,None,None,3,0,dominant seventh chord,dominant seventh chord,B-,B-,True,True,True,False,True,True,True,False
9518,E-,E-,5,5,None,None,3,0,dominant seventh chord,dominant seventh chord,B-,B-,True,True,True,False,True,True,True,False
9519,E-,E-,5,5,None,None,3,0,dominant seventh chord,dominant seventh chord,B-,B-,True,True,True,False,True,True,True,False
9520,E-,E-,1,1,None,None,1,0,major triad,major triad,E-,E-,True,True,True,False,True,True,True,False
9521,E-,E-,1,1,None,None,1,0,major triad,major triad,E-,E-,True,True,True,False,True,True,True,False
9522,E-,E-,1,1,None,None,1,0,major triad,major triad,E-,E-,True,True,True,False,True,True,True,False
9523,E-,E-,1,1,None,None,1,0,major triad,major triad,E-,E-,True,True,True,False,True,True,True,False
9524,E-,E-,1,1,None,None,0,0,major triad,major triad,E-,E-,True,True,True,True,True,True,True,True
9525,E-,E-,1,1,None,None,0,0,major triad,major triad,E-,E-,True,True,True,True,True,True,True,True
9526,E-,E-,1,1,None,None,0,0,major triad,major triad,E-,E-,True,True,True,True,True,True,True,True
9527,E-,E-,1,1,None,None,0,0,major triad,major triad,E-,E-,True,True,True,True,True,True,True,True
9528,E-,E-,5,5,None,None,0,0,major triad,dominant seventh chord,B-,B-,True,True,True,True,False,True,True,False
9529,E-,E-,5,5,None,None,0,0,major triad,dominant seventh chord,B-,B-,True,True,True,True,False,True,True,False
9530,E-,E-,5,5,None,None,0,0,major triad,dominant seventh chord,B-,B-,True,True,True,True,False,True,True,False
9531,E-,E-,5,5,None,None,0,0,major triad,dominant seventh chord,B-,B-,True,True,True,True,False,True,True,False
9532,E-,E-,5,5,None,None,3,0,dominant seventh chord,dominant seventh chord,B-,B-,True,True,True,False,True,True,True,False
9533,E-,E-,5,5,None,None,3,0,dominant seventh chord,dominant seventh chord,B-,B-,True,True,True,False,True,True,True,False
9534,E-,E-,5,5,None,None,3,0,dominant seventh chord,dominant seventh chord,B-,B-,True,True,True,False,True,True,True,False
9535,E-,E-,5,5,None,None,3,0,dominant seventh chord,dominant seventh chord,B-,B-,True,True,True,False,True,True,True,False
9536,E-,E-,1,1,None,None,1,0,major triad,major triad,E-,E-,True,True,True,False,True,True,True,False
9537,E-,E-,1,1,None,None,1,0,major triad,major triad,E-,E-,True,True,True,False,True,True,True,False
9538,E-,E-,1,1,None,None,1,0,major triad,major triad,E-,E-,True,True,True,False,True,True,True,False
9539,E-,E-,1,1,None,None,1,0,major triad,major triad,E-,E-,True,True,True,False,True,True,True,False
9540,E-,E-,1,1,None,None,0,0,major triad,major triad,E-,E-,True,True,True,True,True,True,True,True
9541,E-,E-,1,1,None,None,0,0,major triad,major triad,E-,E-,True,True,True,True,True,True,True,True
9542,E-,E-,1,1,None,None,0,0,major triad,major triad,E-,E-,True,True,True,True,True,True,True,True
9543,E-,E-,1,1,None,None,0,0,major triad,major triad,E-,E-,True,True,True,True,True,True,True,True
9544,E-,E-,5,5,None,None,0,0,dominant seventh chord,dominant seventh chord,B-,B-,True,True,True,True,True,True,True,True
9545,E-,E-,5,5,None,None,0,0,dominant seventh chord,dominant seventh chord,B-,B-,True,True,True,True,True,True,True,True
9546,E-,E-,5,5,None,None,0,0,dominant seventh chord,dominant seventh chord,B-,B-,True,True,True,True,True,True,True,True
9547,E-,E-,5,5,None,None,0,0,dominant seventh chord,dominant seventh chord,B-,B-,True,True,True,True,True,True,True,True
9548,E-,E-,5,5,None,None,0,0,dominant seventh chord,dominant seventh chord,B-,B-,True,True,True,True,True,True,True,True
9549,E-,E-,5,5,None,None,0,0,dominant seventh chord,dominant seventh chord,B-,B-,True,True,True,True,True,True,True,True
9550,E-,E-,5,5,None,None,0,0,dominant seventh chord,dominant seventh chord,B-,B-,True,True,True,True,True,True,True,True
9551,E-,E-,5,5,None,None,0,0,dominant seventh chord,dominant seventh chord,B-,B-,True,True,True,True,True,True,True,True
9552,E-,E-,1,1,None,None,0,0,major triad,major triad,E-,E-,True,True,True,True,True,True,True,True
9553,E-,E-,1,1,None,None,0,0,major triad,major triad,E-,E-,True,True,True,True,True,True,True,True
9554,E-,E-,1,1,None,None,0,0,major triad,major triad,E-,E-,True,True,True,True,True,True,True,True
9555,E-,E-,1,1,None,None,0,0,major triad,major triad,E-,E-,True,True,True,True,True,True,True,True
9556,E-,E-,1,1,None,None,0,0,major triad,major triad,E-,E-,True,True,True,True,True,True,True,True
9557,E-,E-,1,1,None,None,0,0,major triad,major triad,E-,E-,True,True,True,True,True,True,True,True
9558,E-,E-,1,1,None,None,0,0,major triad,major triad,E-,E-,True,True,True,True,True,True,True,True
9559,E-,E-,1,1,None,None,0,0,major triad,major triad,E-,E-,True,True,True,True,True,True,True,True
9560,E-,E-,1,1,None,None,0,0,major triad,major triad,E-,E-,True,True,True,True,True,True,True,True
9561,E-,E-,1,1,None,None,0,0,major triad,major triad,E-,E-,True,True,True,True,True,True,True,True
9562,E-,E-,1,1,None,None,0,0,major triad,major triad,E-,E-,True,True,True,True,True,True,True,True
9563,E-,E-,1,1,None,None,0,0,major triad,major triad,E-,E-,True,True,True,True,True,True,True,True
9564,E-,E-,1,1,None,None,0,0,major triad,major triad,E-,E-,True,True,True,True,True,True,True,True
9565,E-,E-,1,1,None,None,0,0,major triad,major triad,E-,B-,True,True,True,True,True,False,True,False
9566,E-,E-,1,1,None,None,0,0,major triad,major triad,E-,B-,True,True,True,True,True,False,True,False
9567,E-,E-,1,1,None,None,0,0,major triad,major triad,E-,E-,True,True,True,True,True,True,True,True
9568,E-,E-,1,1,None,None,0,0,major triad,major triad,E-,E-,True,True,True,True,True,True,True,True
9569,E-,E-,1,1,None,None,0,0,major triad,major triad,E-,E-,True,True,True,True,True,True,True,True
9570,E-,E-,1,1,None,None,0,0,major triad,major triad,E-,E-,True,True,True,True,True,True,True,True
9571,E-,E-,1,1,None,None,0,0,major triad,major triad,E-,E-,True,True,True,True,True,True,True,True
9572,E-,E-,1,1,None,None,0,0,major triad,major triad,E-,E-,True,True,True,True,True,True,True,True
9573,E-,E-,1,1,None,None,0,0,major triad,major triad,E-,E-,True,True,True,True,True,True,True,True
9574,E-,E-,1,1,None,None,0,0,major triad,major triad,E-,E-,True,True,True,True,True,True,True,True
9575,E-,E-,1,1,None,None,0,0,major triad,major triad,E-,E-,True,True,True,True,True,True,True,True
9576,E-,E-,1,1,None,None,0,0,major triad,major triad,E-,E-,True,True,True,True,True,True,True,True
9577,E-,E-,1,1,None,None,0,0,major triad,major triad,E-,E-,True,True,True,True,True,True,True,True
9578,E-,E-,1,1,None,None,0,0,major triad,major triad,E-,E-,True,True,True,True,True,True,True,True
9579,E-,E-,1,1,None,None,0,0,major triad,major triad,E-,E-,True,True,True,True,True,True,True,True
9580,E-,E-,1,1,None,None,0,0,major triad,major triad,E-,E-,True,True,True,True,True,True,True,True
9581,E-,E-,1,1,None,None,0,0,major triad,major triad,E-,E-,True,True,True,True,True,True,True,True
9582,E-,E-,1,1,None,None,0,0,major triad,major triad,E-,E-,True,True,True,True,True,True,True,True
9583,E-,E-,1,1,None,None,0,0,major triad,major triad,E-,E-,True,True,True,True,True,True,True,True
9584,E-,E-,1,1,None,None,1,0,major triad,major triad,E-,E-,True,True,True,False,True,True,True,False
9585,E-,E-,1,1,None,None,1,0,major triad,major triad,E-,E-,True,True,True,False,True,True,True,False
9586,E-,E-,1,1,None,None,1,0,major triad,major triad,E-,E-,True,True,True,False,True,True,True,False
9587,E-,E-,1,1,None,None,1,0,major triad,major triad,E-,E-,True,True,True,False,True,True,True,False
9588,E-,E-,1,1,None,None,1,0,major triad,major triad,E-,E-,True,True,True,False,True,True,True,False
9589,E-,E-,1,1,None,None,1,0,major triad,major triad,E-,E-,True,True,True,False,True,True,True,False
9590,E-,E-,1,1,None,None,1,0,major triad,major triad,E-,E-,True,True,True,False,True,True,True,False
9591,E-,E-,1,1,None,None,1,0,major triad,major triad,E-,E-,True,True,True,False,True,True,True,False
9592,E-,E-,5,5,None,None,0,0,major triad,major triad,B-,B-,True,True,True,True,True,True,True,True
9593,E-,E-,5,5,None,None,0,0,major triad,major triad,B-,B-,True,True,True,True,True,True,True,True
9594,E-,E-,5,5,None,None,0,0,major triad,major triad,B-,B-,True,True,True,True,True,True,True,True
9595,E-,E-,5,5,None,None,0,0,major triad,major triad,B-,B-,True,True,True,True,True,True,True,True
9596,E-,E-,5,5,None,None,0,0,major triad,major triad,B-,B-,True,True,True,True,True,True,True,True
9597,E-,E-,5,5,None,None,0,0,major triad,major triad,B-,B-,True,True,True,True,True,True,True,True
9598,E-,E-,5,5,None,None,0,0,major triad,major triad,B-,B-,True,True,True,True,True,True,True,True
9599,E-,E-,5,5,None,None,0,0,major triad,major triad,B-,B-,True,True,True,True,True,True,True,True
9600,E-,E-,1,1,None,None,0,0,major triad,major triad,E-,E-,True,True,True,True,True,True,True,True
9601,E-,E-,1,1,None,None,0,0,major triad,major triad,E-,E-,True,True,True,True,True,True,True,True
9602,E-,E-,1,1,None,None,0,0,major triad,major triad,E-,E-,True,True,True,True,True,True,True,True
9603,E-,E-,1,1,None,None,0,0,major triad,major triad,E-,E-,True,True,True,True,True,True,True,True
9604,E-,E-,1,1,None,None,0,0,major triad,major triad,E-,E-,True,True,True,True,True,True,True,True
9605,E-,E-,1,1,None,None,0,0,major triad,major triad,E-,E-,True,True,True,True,True,True,True,True
9606,E-,E-,1,1,None,None,0,0,major triad,major triad,E-,E-,True,True,True,True,True,True,True,True
9607,E-,E-,1,1,None,None,0,0,major triad,major triad,E-,E-,True,True,True,True,True,True,True,True
9608,E-,E-,5,1,None,None,0,0,major triad,major triad,B-,E-,True,False,True,True,True,False,False,False
9609,E-,E-,5,5,None,None,0,0,major triad,major triad,B-,B-,True,True,True,True,True,True,True,True
9610,E-,E-,5,5,None,None,0,0,major triad,major triad,B-,B-,True,True,True,True,True,True,True,True
9611,E-,E-,5,5,None,None,0,0,major triad,major triad,B-,B-,True,True,True,True,True,True,True,True
9612,E-,E-,5,5,None,None,0,0,major triad,major triad,B-,B-,True,True,True,True,True,True,True,True
9613,E-,E-,5,5,None,None,0,0,major triad,major triad,B-,B-,True,True,True,True,True,True,True,True
9614,E-,E-,5,1,None,None,0,0,major triad,major triad,B-,E-,True,False,True,True,True,False,False,False
9615,E-,E-,5,1,None,None,0,0,major triad,major triad,B-,E-,True,False,True,True,True,False,False,False
9616,E-,E-,5,1,None,None,0,0,major triad,major triad,B-,E-,True,False,True,True,True,False,False,False
9617,E-,E-,5,1,None,None,0,0,major triad,major triad,B-,E-,True,False,True,True,True,False,False,False
9618,E-,E-,5,1,None,None,0,0,major triad,major triad,B-,B-,True,False,True,True,True,True,False,False
9619,E-,E-,5,1,None,None,0,0,major triad,major triad,B-,B-,True,False,True,True,True,True,False,False
9620,E-,E-,5,1,None,None,0,0,major triad,major triad,B-,B-,True,False,True,True,True,True,False,False
9621,E-,E-,5,1,None,None,0,0,major triad,major triad,B-,B-,True,False,True,True,True,True,False,False
9622,E-,E-,5,1,None,None,0,0,major triad,major triad,B-,E-,True,False,True,True,True,False,False,False
9623,E-,E-,5,1,None,None,0,0,major triad,major triad,B-,E-,True,False,True,True,True,False,False,False
9624,E-,E-,5,1,None,None,0,0,major triad,major triad,B-,E-,True,False,True,True,True,False,False,False
9625,E-,E-,5,1,None,None,0,0,major triad,major triad,B-,E-,True,False,True,True,True,False,False,False
9626,E-,E-,5,1,None,None,0,0,major triad,major triad,B-,B-,True,False,True,True,True,True,False,False
9627,E-,E-,5,1,None,None,0,0,major triad,major triad,B-,B-,True,False,True,True,True,True,False,False
9628,E-,E-,5,1,None,None,0,0,major triad,major triad,B-,B-,True,False,True,True,True,True,False,False
9629,E-,E-,5,1,None,None,0,0,major triad,major triad,B-,B-,True,False,True,True,True,True,False,False
9630,E-,E-,5,1,None,None,0,2,major triad,major triad,B-,E-,True,False,True,False,True,False,False,False
9631,E-,E-,5,1,None,None,0,0,major triad,major triad,B-,E-,True,False,True,True,True,False,False,False
9632,E-,E-,5,1,None,None,0,0,major triad,major triad,B-,E-,True,False,True,True,True,False,False,False
9633,E-,E-,5,1,None,None,0,0,major triad,major triad,B-,E-,True,False,True,True,True,False,False,False
9634,E-,E-,5,1,None,None,0,0,major triad,major triad,B-,B-,True,False,True,True,True,True,False,False
9635,E-,E-,5,1,None,None,0,0,major triad,major triad,B-,B-,True,False,True,True,True,True,False,False
9636,E-,E-,5,1,None,None,0,0,major triad,major triad,B-,B-,True,False,True,True,True,True,False,False
9637,E-,E-,5,1,None,None,0,0,major triad,major triad,B-,B-,True,False,True,True,True,True,False,False
9638,E-,E-,5,1,None,None,0,0,major triad,major triad,B-,E-,True,False,True,True,True,False,False,False
9639,E-,E-,5,1,None,None,0,0,major triad,major triad,B-,E-,True,False,True,True,True,False,False,False
9640,E-,E-,5,1,None,None,0,0,major triad,major triad,B-,E-,True,False,True,True,True,False,False,False
9641,E-,E-,5,1,None,None,0,0,major triad,major triad,B-,E-,True,False,True,True,True,False,False,False
9642,E-,E-,5,1,None,None,0,0,major triad,major triad,B-,B-,True,False,True,True,True,True,False,False
9643,E-,E-,5,5,None,None,0,0,major triad,major triad,B-,B-,True,True,True,True,True,True,True,True
9644,E-,E-,5,5,None,None,0,0,major triad,major triad,B-,B-,True,True,True,True,True,True,True,True
9645,E-,E-,5,1,None,None,0,0,major triad,major triad,B-,B-,True,False,True,True,True,True,False,False
9646,E-,E-,5,1,None,None,0,2,major triad,major triad,B-,E-,True,False,True,False,True,False,False,False
9647,E-,E-,5,1,None,None,0,2,major triad,major triad,B-,E-,True,False,True,False,True,False,False,False
9648,E-,E-,1,1,None,None,1,1,major triad,major triad,E-,E-,True,True,True,True,True,True,True,True
9649,E-,E-,1,1,None,None,1,1,major triad,major triad,E-,E-,True,True,True,True,True,True,True,True
9650,E-,E-,1,1,None,None,1,0,major triad,major triad,E-,E-,True,True,True,False,True,True,True,False
9651,E-,E-,1,1,None,None,1,0,major triad,major triad,E-,E-,True,True,True,False,True,True,True,False
9652,E-,E-,1,1,None,None,1,0,major triad,major triad,E-,E-,True,True,True,False,True,True,True,False
9653,E-,E-,1,1,None,None,1,0,major triad,major triad,E-,E-,True,True,True,False,True,True,True,False
9654,E-,E-,1,1,None,None,1,1,major triad,major triad,E-,E-,True,True,True,True,True,True,True,True
9655,E-,E-,1,1,None,None,1,1,major triad,major triad,E-,E-,True,True,True,True,True,True,True,True
9656,E-,E-,1,1,None,None,1,1,major triad,major triad,E-,E-,True,True,True,True,True,True,True,True
9657,E-,E-,1,1,None,None,1,0,major triad,major triad,E-,E-,True,True,True,False,True,True,True,False
9658,E-,E-,1,1,None,None,1,0,major triad,major triad,E-,E-,True,True,True,False,True,True,True,False
9659,E-,E-,1,1,None,None,1,0,major triad,major triad,E-,E-,True,True,True,False,True,True,True,False
9660,E-,E-,1,1,None,None,1,0,major triad,major triad,E-,E-,True,True,True,False,True,True,True,False
9661,E-,E-,1,1,None,None,1,0,major triad,major triad,E-,E-,True,True,True,False,True,True,True,False
9662,E-,E-,1,1,None,None,1,1,major triad,major triad,E-,E-,True,True,True,True,True,True,True,True
9663,E-,E-,1,1,None,None,1,1,major triad,major triad,E-,E-,True,True,True,True,True,True,True,True
9664,E-,E-,1,1,None,None,1,1,major triad,major triad,E-,E-,True,True,True,True,True,True,True,True
9665,E-,E-,1,1,None,None,1,0,major triad,major triad,E-,E-,True,True,True,False,True,True,True,False
9666,E-,E-,1,1,None,None,1,0,major triad,major triad,E-,E-,True,True,True,False,True,True,True,False
9667,E-,E-,1,1,None,None,1,0,major triad,major triad,E-,E-,True,True,True,False,True,True,True,False
9668,E-,E-,1,1,None,None,1,0,major triad,major triad,E-,E-,True,True,True,False,True,True,True,False
9669,E-,E-,1,1,None,None,1,0,major triad,major triad,E-,E-,True,True,True,False,True,True,True,False
9670,E-,E-,1,1,None,None,1,1,major triad,major triad,E-,E-,True,True,True,True,True,True,True,True
9671,E-,E-,1,1,None,None,1,1,major triad,major triad,E-,E-,True,True,True,True,True,True,True,True
9672,E-,E-,1,1,None,None,1,1,major triad,major triad,E-,E-,True,True,True,True,True,True,True,True
9673,E-,E-,1,1,None,None,1,0,major triad,major triad,E-,E-,True,True,True,False,True,True,True,False
9674,E-,E-,1,1,None,None,1,0,major triad,major triad,E-,E-,True,True,True,False,True,True,True,False
9675,E-,E-,1,1,None,None,1,0,major triad,major triad,E-,E-,True,True,True,False,True,True,True,False
9676,E-,E-,1,1,None,None,1,0,major triad,major triad,E-,E-,True,True,True,False,True,True,True,False
9677,E-,E-,1,1,None,None,1,0,major triad,major triad,E-,E-,True,True,True,False,True,True,True,False
9678,E-,E-,1,1,None,None,1,1,major triad,major triad,E-,E-,True,True,True,True,True,True,True,True
9679,E-,E-,1,1,None,None,1,0,major triad,major triad,E-,E-,True,True,True,False,True,True,True,False
9680,E-,E-,5,5,None,None,0,0,major triad,major triad,B-,B-,True,True,True,True,True,True,True,True
9681,E-,E-,5,5,None,None,0,0,major triad,major triad,B-,B-,True,True,True,True,True,True,True,True
9682,E-,E-,5,5,None,None,0,0,major triad,major triad,B-,B-,True,True,True,True,True,True,True,True
9683,E-,E-,5,5,None,None,0,0,major triad,major triad,B-,B-,True,True,True,True,True,True,True,True
9684,E-,E-,1,1,None,None,0,0,major triad,major triad,E-,B-,True,True,True,True,True,False,True,False
9685,E-,E-,1,1,None,None,0,0,major triad,major triad,E-,E-,True,True,True,True,True,True,True,True
9686,E-,E-,1,1,None,None,0,0,major triad,major triad,E-,E-,True,True,True,True,True,True,True,True
9687,E-,E-,1,1,None,None,0,0,major triad,major triad,E-,E-,True,True,True,True,True,True,True,True
9688,E-,E-,5,1,None,None,0,0,major triad,major triad,B-,B-,True,False,True,True,True,True,False,False
9689,E-,E-,5,1,None,None,0,0,major triad,major triad,B-,B-,True,False,True,True,True,True,False,False
9690,E-,E-,5,5,None,None,0,0,major triad,major triad,B-,B-,True,True,True,True,True,True,True,True
9691,E-,E-,5,5,None,None,0,0,major triad,major triad,B-,B-,True,True,True,True,True,True,True,True
9692,E-,E-,1,1,None,None,0,0,major triad,major triad,E-,B-,True,True,True,True,True,False,True,False
